38.38878260347718,27.15172749366937
38.372451071855195,27.147817611694336
38.37303933629121,27.152723036706448
38.37019391098433,27.19391942024231
38.40233521384358,27.166915510415947
38.39032651513452,27.154448544132492
38.36660817802,27.19367394771575
38.390825409300504,27.15700769577029
38.38668369388357,27.18270682662387
38.37281588580256,27.17459205551154
38.388283764474366,27.173114825144694
38.38954066330203,27.16759057822219
38.388913572795005,27.17109750956297
38.39012767087666,27.154257595539093
38.38756730204792,27.15500140342715
38.392438949316364,27.155490618895783
38.384389818957395,27.171614961624073
38.39413887302397,27.15571244907369
38.38714734665939,27.163954843902502
38.37264766001661,27.175450362396305
38.37750098022855,27.17095354845185
38.40231652608746,27.166938309192574
38.375519597076476,27.173377283417874
38.39622263723309,27.14958900593797
38.398309521520595,27.149006642973518
38.39837169859576,27.171697318553928
38.38776916850435,27.146656550467014
38.393061194283845,27.16031851520529
38.371724724457685,27.142959674638178
38.3798224314576,27.17451900243759
38.385230807464715,27.17865307807915
38.36122149335316,27.221108894348163
38.38641666231678,27.14156106515577
38.37848360716818,27.172653566071972
38.37969653720011,27.165209725499153
38.39088424305986,27.152154660515293
38.35516141509738,27.1418942804238
38.36922893811479,27.172839604318142
38.366380833320456,27.16889987257491
38.398028270949666,27.15802039951086
38.391743020423384,27.174680270254616
38.3915283258084,27.151347063481808
38.352959585562076,27.148090412984402
38.363159381754606,27.14389722794294
38.389699369199306,27.167840457094826
38.38997514537517,27.16696070632929
38.37132715676698,27.188631394767754
38.38658883726987,27.18079133129129
38.36861046945181,27.199129560852043
38.39702212606483,27.169579425031202
38.388638426955126,27.179051265120506
38.36511655317297,27.145676873624325
38.35442832025138,27.148280611109726
38.35113811298167,27.137808613479134
38.37877202674654,27.172823613955188
38.367373872405004,27.191765606403354
38.37592960438016,27.15927283859253
38.374003469805544,27.180601581931114
38.39020105622766,27.15706134694551
38.39235756154658,27.169793119049018
38.38848548010434,27.17535987496376
38.3927760575079,27.144785677078175
38.38103247698897,27.17570085078478
38.366569741717925,27.196292839944363
38.387633936894346,27.17339594840996
38.387727836553104,27.176265791058544
38.372152402572695,27.193314140581947
38.387155172906866,27.170876318996307
38.38702718921828,27.17196071825424
38.381913603994114,27.175846627044734
38.372033921656,27.193092294037342
38.40388129521403,27.157358899712563
38.38687613667237,27.19073730689479
38.37272397200068,27.146637672913926
38.39102913453869,27.1808899272919
38.37971587450641,27.172413399505672
38.35146218815926,27.228576164245624
38.3700509351373,27.195395669790287
38.378647880773606,27.176295965909958
38.38648333195939,27.144308080673227
38.39359890913121,27.17020447453774
38.39747052845135,27.170142148131163
38.37582673586335,27.181089859771646
38.37555977708811,27.18088388442993
38.36022042547062,27.1442361474991
38.38989159998531,27.151378629642636
38.38922009570378,27.15583154842693
38.39806794783071,27.149067521095276
38.369884710845575,27.153593119048992
38.37055601840736,27.17346380272511
38.389969996952814,27.16551449149847
38.38781342433895,27.152429532344968
38.37205899360724,27.166822620892844
38.38439784254172,27.172032594680786
38.35325135110213,27.138715185967953
38.370348661219005,27.1950581782678
38.36925364912673,27.16627931613607
38.3643525,27.1495952
38.390148298215024,27.181127270195816
38.386151532677495,27.179831100463957
38.392315508765954,27.159870586299803
38.3922891105933,27.159964463615324
38.39296748755996,27.156131882238697
38.38153647457679,27.16798239021307
38.396971438991514,27.166142463684082
38.39031168208776,27.165432297583052
38.3926391073439,27.150768041610718
38.39483876393717,27.145927342605546
38.380022193114215,27.17512284192469
38.3577881267646,27.153631635010242
38.37883840917522,27.164674807548522
38.39052580246104,27.147657921981818
38.3661420425477,27.145941741764545
38.38837379190759,27.151529788970947
38.380999886974905,27.168916538357735
38.39393166769527,27.145723494720414
38.396599843554796,27.146495970916703
38.39902159993976,27.14943547038183
38.38754413663405,27.1630696406678
38.35898881337597,27.144695520401
38.36923314396289,27.19857204705477
38.39674782587348,27.169356755912304
38.382825160101014,27.17355814300913
38.365052223901465,27.144285456015382
38.385288333561356,27.14582012967321
38.386518842103555,27.171190867938208
38.359241199533045,27.141916751861572
38.381954866633414,27.161824038314876
38.3930643846009,27.16633638027156
38.38514215168369,27.169448007965002
38.373747980932336,27.164095267653465
38.389400462455015,27.18560846658022
38.39707942869982,27.166927580356514
38.39165528604569,27.151686193084743
38.36106939548725,27.151851318776608
38.39960216361128,27.161954311847694
38.366171323354685,27.14603895146854
38.38961446715863,27.15769372235809
38.36216384828481,27.147360384526905
38.38510210449364,27.143589123286347
38.389755297073705,27.186105139553547
38.373783728400966,27.16413214802742
38.364840002410155,27.150324806571007
38.37576555626607,27.179141082000797
38.39451612380581,27.156143188476562
38.38915529325813,27.155005653509193
38.36998467252248,27.167884223163124
38.37695411698611,27.17593332135482
38.351405420081186,27.14024313403945
38.35536088888122,27.157347148132317
38.390969581744415,27.168964302845552
38.39313574101566,27.148915323448136
38.38073549397626,27.180194645324036
38.37912658316914,27.176346013417287
38.376028597890205,27.190102082061685
38.36046269666366,27.147793471813202
38.36702410750162,27.178019924348064
38.3796960805105,27.176480751816825
38.36979698826184,27.158059291541576
38.380542705350855,27.143316864967346
38.39489431683397,27.162153146171477
38.39487191843671,27.160858511924744
38.383090086133,27.16783359646797
38.37374970081252,27.164212984903315
38.37228634301859,27.16233933494857
38.39773025433027,27.14580932540889
38.3772351158964,27.169448286294934
38.370029582922896,27.19437036215163
38.369555489425565,27.149132156239602
38.39864689270457,27.150984209927515
38.39220252030535,27.1667461296081
38.39197974992306,27.153067790985006
38.37255559177943,27.191677575359563
38.39392655835037,27.176072679901154
38.39048546732319,27.17050525929676
38.37732868560533,27.17052921652794
38.39579949886543,27.156908959150314
